loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_prncp,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,il_util,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,emp_length_anos,mths_since_last_delinq_missing,mths_since_last_record_missing,mths_since_recent_bc_dlq_missing,mths_since_recent_revol_delinq_missing,mths_since_last_major_derog_missing,emp_length_missing,era_pre_2012
9600.0,9600.0,36.0,10.64,312.66,b,b4,rent,24000.0,source verified,2015-12-01,Fully Paid,credit_card,32.83,0.0,2003-04-01,680.0,684.0,0.0,999.0,999.0,8.0,0.0,18725.0,57.6,11.0,w,9600.0,0.0,999.0,individual,,,,0.0,0.0,18725.0,,32500.0,1.0,2341.0,7525.0,66.0,0.0,0.0,128.0,152.0,0.0,0.0,0.0,0.0,999.0,,999.0,0.0,4.0,7.0,5.0,6.0,1.0,8.0,10.0,7.0,8.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,32500.0,18725.0,22100.0,0.0,0,2.0,1,1,1,1,1,0,0
10000.0,10000.0,36.0,14.99,346.61,c,c5,rent,50220.0,not verified,2014-05-01,Fully Paid,debt_consolidation,13.62,1.0,1997-01-01,660.0,664.0,2.0,15.0,51.0,7.0,1.0,5590.0,64.0,17.0,w,10000.0,0.0,69.0,individual,,,,0.0,0.0,9980.0,,8800.0,3.0,1425.0,1650.0,94.0,0.0,0.0,155.0,208.0,5.0,5.0,2.0,32.0,999.0,3.0,15.0,1.0,3.0,6.0,6.0,6.0,2.0,6.0,14.0,6.0,7.0,,0.0,0.0,1.0,71.0,100.0,1.0,0.0,19907.0,10686.0,4950.0,11107.0,0,6.0,0,0,1,0,0,0,0
4775.0,4775.0,36.0,13.11,161.15,b,b4,rent,20000.0,source verified,2012-08-01,Fully Paid,credit_card,18.36,0.0,2000-11-01,670.0,674.0,0.0,999.0,999.0,6.0,0.0,14671.0,76.4,15.0,f,4775.0,0.0,999.0,individual,,,,0.0,0.0,14671.0,,19200.0,3.0,2445.0,1706.0,89.5,0.0,0.0,,143.0,14.0,14.0,0.0,14.0,999.0,14.0,999.0,0.0,4.0,5.0,5.0,14.0,0.0,6.0,15.0,5.0,6.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,19200.0,14671.0,16200.0,0.0,0,-1.0,1,1,1,1,1,1,0
10000.0,10000.0,36.0,12.29,333.53,c,c1,rent,45000.0,source verified,2015-03-01,Fully Paid,debt_consolidation,28.99,0.0,2007-06-01,665.0,669.0,1.0,999.0,999.0,19.0,0.0,14336.0,61.5,33.0,w,10000.0,0.0,999.0,individual,,,,0.0,0.0,63746.0,,23300.0,3.0,3355.0,436.0,90.9,0.0,0.0,92.0,93.0,2.0,2.0,0.0,93.0,999.0,2.0,999.0,0.0,1.0,6.0,1.0,1.0,21.0,8.0,11.0,6.0,19.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,73305.0,63746.0,4800.0,45836.0,0,2.0,1,1,1,1,1,0,0
8800.0,8800.0,36.0,10.99,288.06,b,b2,mortgage,33500.0,not verified,2014-03-01,Fully Paid,credit_card,5.05,0.0,1996-08-01,685.0,689.0,1.0,999.0,999.0,4.0,0.0,5933.0,63.0,18.0,f,8800.0,0.0,48.0,individual,,,,0.0,0.0,5933.0,,9450.0,1.0,1483.0,2817.0,70.0,0.0,0.0,144.0,211.0,5.0,5.0,4.0,5.0,999.0,5.0,999.0,0.0,3.0,4.0,5.0,5.0,6.0,4.0,8.0,3.0,4.0,,0.0,0.0,1.0,94.0,33.3,0.0,0.0,9450.0,5933.0,8450.0,0.0,0,4.0,1,1,1,1,0,0,0
8925.0,8925.0,36.0,12.59,298.96,c,c2,mortgage,57000.0,source verified,2015-12-01,Fully Paid,debt_consolidation,30.86,0.0,2002-09-01,715.0,719.0,1.0,999.0,999.0,12.0,0.0,37298.0,69.8,37.0,f,8925.0,0.0,999.0,individual,,,,0.0,0.0,274408.0,,53400.0,1.0,27441.0,13154.0,72.8,0.0,0.0,135.0,159.0,12.0,12.0,3.0,27.0,999.0,1.0,999.0,0.0,3.0,4.0,8.0,28.0,2.0,10.0,32.0,4.0,12.0,0.0,0.0,0.0,1.0,100.0,42.9,0.0,0.0,329878.0,47460.0,48400.0,23643.0,0,10.0,1,1,1,1,1,0,0
4800.0,4800.0,36.0,8.67,151.91,b,b1,rent,42000.0,not verified,2015-01-01,Fully Paid,debt_consolidation,11.54,0.0,2009-03-01,675.0,679.0,0.0,999.0,999.0,10.0,0.0,16651.0,63.8,12.0,f,4800.0,0.0,999.0,individual,,,,0.0,0.0,18918.0,,26100.0,4.0,1892.0,5283.0,73.3,0.0,0.0,70.0,65.0,23.0,4.0,0.0,23.0,999.0,24.0,999.0,0.0,6.0,7.0,6.0,6.0,2.0,9.0,10.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,83.3,0.0,0.0,28350.0,18918.0,19800.0,2250.0,0,5.0,1,1,1,1,1,0,0
12000.0,12000.0,36.0,12.99,404.27,c,c1,rent,58000.0,not verified,2014-05-01,Fully Paid,credit_card,7.84,0.0,1997-01-01,665.0,669.0,0.0,999.0,999.0,19.0,0.0,11168.0,65.7,22.0,f,12000.0,0.0,999.0,individual,,,,0.0,0.0,102851.0,,17000.0,2.0,5714.0,3056.0,77.7,0.0,0.0,76.0,208.0,7.0,7.0,0.0,7.0,999.0,10.0,999.0,0.0,4.0,6.0,5.0,5.0,15.0,7.0,7.0,6.0,19.0,0.0,0.0,0.0,2.0,95.2,75.0,0.0,0.0,96160.0,102851.0,13700.0,79160.0,0,1.0,1,1,1,1,1,0,0
23350.0,23350.0,60.0,18.25,596.12,d,d3,mortgage,100000.0,verified,2012-03-01,Fully Paid,debt_consolidation,21.61,0.0,1998-07-01,710.0,714.0,0.0,999.0,999.0,8.0,0.0,47737.0,82.4,17.0,f,23350.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,6.0,1,1,1,1,1,0,1
10000.0,10000.0,36.0,9.17,318.79,b,b1,rent,33000.0,source verified,2014-07-01,Fully Paid,debt_consolidation,15.12,0.0,2008-04-01,670.0,674.0,1.0,999.0,999.0,12.0,0.0,15029.0,48.8,20.0,w,10000.0,0.0,999.0,individual,,,,0.0,0.0,24427.0,,30800.0,2.0,2036.0,13421.0,52.6,0.0,0.0,57.0,74.0,11.0,11.0,0.0,11.0,999.0,6.0,999.0,0.0,4.0,5.0,7.0,10.0,9.0,8.0,11.0,5.0,12.0,0.0,0.0,0.0,1.0,100.0,28.6,0.0,0.0,40050.0,24427.0,28300.0,9250.0,0,0.0,1,1,1,1,1,0,0
5000.0,5000.0,36.0,5.32,150.58,a,a1,mortgage,51000.0,not verified,2015-07-01,Fully Paid,credit_card,8.63,0.0,1999-06-01,810.0,814.0,0.0,999.0,999.0,12.0,0.0,5283.0,11.9,21.0,w,5000.0,0.0,999.0,individual,,,,0.0,0.0,136105.0,,44300.0,3.0,13611.0,25195.0,16.8,0.0,0.0,129.0,193.0,2.0,2.0,1.0,2.0,999.0,11.0,999.0,0.0,4.0,5.0,4.0,9.0,2.0,9.0,18.0,5.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,199262.0,11925.0,30300.0,28062.0,0,4.0,1,1,1,1,1,0,0
7200.0,7200.0,36.0,9.17,229.53,b,b2,rent,72000.0,source verified,2015-06-01,Charged Off,credit_card,26.0,0.0,2004-08-01,665.0,669.0,1.0,999.0,64.0,10.0,3.0,6220.0,49.0,25.0,f,885.99,0.0,999.0,individual,,,,0.0,0.0,59938.0,,12700.0,6.0,5994.0,2623.0,49.6,0.0,0.0,130.0,95.0,35.0,6.0,0.0,35.0,999.0,3.0,999.0,0.0,3.0,6.0,3.0,5.0,16.0,6.0,9.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,2.0,1.0,68871.0,59938.0,5200.0,56171.0,1,7.0,1,0,1,1,1,0,0
16000.0,16000.0,60.0,12.12,356.89,b,b3,mortgage,104886.0,source verified,2012-12-01,Fully Paid,debt_consolidation,16.12,0.0,1996-07-01,725.0,729.0,1.0,999.0,999.0,10.0,0.0,10358.0,51.5,21.0,w,16000.0,0.0,999.0,individual,,,,0.0,0.0,159664.0,,20100.0,6.0,15966.0,7525.0,53.8,0.0,0.0,173.0,199.0,20.0,4.0,4.0,20.0,999.0,3.0,999.0,1.0,2.0,3.0,2.0,2.0,12.0,4.0,5.0,3.0,10.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,0.0,192857.0,49449.0,16300.0,59707.0,0,10.0,1,1,1,1,1,0,0
1200.0,1200.0,36.0,16.55,42.52,d,d2,rent,75000.0,source verified,2015-05-01,Fully Paid,other,4.1,0.0,2003-10-01,680.0,684.0,1.0,80.0,999.0,6.0,0.0,1081.0,38.6,50.0,w,1200.0,0.0,80.0,individual,,,,0.0,385.0,65854.0,,2800.0,5.0,10976.0,,,0.0,0.0,114.0,139.0,8.0,8.0,0.0,,999.0,0.0,999.0,1.0,0.0,2.0,0.0,1.0,45.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,4.0,98.0,,0.0,0.0,69460.0,65854.0,0.0,66660.0,0,2.0,0,1,1,1,0,0,0
3275.0,3275.0,36.0,9.33,104.65,b,b3,mortgage,62000.0,not verified,2007-10-01,Fully Paid,other,3.83,0.0,1997-08-01,700.0,704.0,1.0,0.0,0.0,10.0,0.0,7089.0,41.9,25.0,f,3275.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,,0.0,-1.0,,,-1.0,0,1.0,0,0,1,1,1,0,1
10000.0,10000.0,36.0,14.3,343.24,c,c1,mortgage,36500.0,not verified,2013-10-01,Fully Paid,other,12.53,0.0,2000-07-01,755.0,759.0,0.0,999.0,999.0,6.0,0.0,5791.0,38.4,9.0,f,10000.0,0.0,999.0,individual,,,,0.0,0.0,103281.0,,15100.0,2.0,17214.0,4397.0,52.2,0.0,0.0,112.0,159.0,104.0,5.0,1.0,111.0,999.0,18.0,999.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,115451.0,16250.0,9200.0,11000.0,0,10.0,1,1,1,1,1,0,0
10000.0,10000.0,60.0,18.99,259.36,f,f3,rent,38088.0,source verified,2011-01-01,Charged Off,debt_consolidation,16.76,0.0,2003-09-01,670.0,674.0,1.0,999.0,999.0,7.0,0.0,16898.0,95.5,11.0,f,3822.59,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,1,0.0,1,1,1,1,1,0,1
5000.0,5000.0,36.0,14.09,171.11,b,b5,own,36000.0,source verified,2012-09-01,Charged Off,other,10.22,0.0,1998-07-01,680.0,684.0,2.0,999.0,999.0,9.0,0.0,11697.0,27.5,11.0,f,2942.38,0.0,999.0,individual,,,,0.0,0.0,11697.0,,42500.0,7.0,1300.0,27773.0,27.7,0.0,0.0,,172.0,1.0,1.0,0.0,1.0,999.0,4.0,999.0,0.0,6.0,8.0,6.0,8.0,0.0,9.0,11.0,8.0,9.0,0.0,0.0,0.0,6.0,100.0,50.0,0.0,0.0,42500.0,11697.0,38400.0,0.0,1,1.0,1,1,1,1,1,0,0
25000.0,25000.0,60.0,20.3,666.53,e,e5,rent,65000.0,verified,2012-01-01,Charged Off,small_business,14.03,0.0,1999-02-01,700.0,704.0,2.0,999.0,999.0,3.0,0.0,13667.0,91.7,14.0,f,242.76,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,1,10.0,1,1,1,1,1,0,1
5100.0,5100.0,36.0,5.93,155.0,a,a1,mortgage,72500.0,not verified,2015-03-01,Fully Paid,credit_card,6.09,0.0,2003-12-01,790.0,794.0,0.0,999.0,999.0,11.0,0.0,12131.0,16.9,26.0,w,5100.0,0.0,999.0,individual,,,,0.0,0.0,372557.0,,71900.0,2.0,37256.0,57769.0,17.4,0.0,0.0,135.0,134.0,13.0,13.0,1.0,13.0,999.0,13.0,999.0,0.0,2.0,2.0,8.0,15.0,6.0,9.0,19.0,2.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,457358.0,16201.0,69900.0,15558.0,0,6.0,1,1,1,1,1,0,0
5700.0,5700.0,36.0,18.49,207.48,d,d2,rent,60000.0,not verified,2013-05-01,Fully Paid,major_purchase,18.5,0.0,2000-04-01,675.0,679.0,3.0,41.0,999.0,13.0,0.0,11265.0,55.5,54.0,w,5700.0,0.0,41.0,individual,,,,0.0,0.0,14064.0,,20300.0,8.0,1172.0,3188.0,72.0,0.0,0.0,68.0,159.0,4.0,4.0,0.0,4.0,999.0,1.0,59.0,1.0,5.0,9.0,5.0,24.0,6.0,11.0,48.0,9.0,13.0,0.0,0.0,0.0,4.0,92.0,80.0,0.0,0.0,32243.0,14064.0,11400.0,11943.0,0,10.0,0,1,1,0,0,0,0
15000.0,15000.0,36.0,6.03,456.54,a,a1,rent,77000.0,not verified,2014-05-01,Fully Paid,debt_consolidation,28.94,0.0,1999-09-01,705.0,709.0,0.0,999.0,999.0,8.0,0.0,14715.0,72.8,27.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,145781.0,,20200.0,1.0,18223.0,4385.0,77.0,0.0,0.0,148.0,176.0,14.0,14.0,0.0,14.0,999.0,23.0,999.0,0.0,3.0,3.0,3.0,7.0,19.0,4.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,148405.0,145781.0,19100.0,128205.0,0,4.0,1,1,1,1,1,0,0
18000.0,18000.0,60.0,24.89,527.17,g,g3,mortgage,97000.0,verified,2012-07-01,Fully Paid,debt_consolidation,19.09,0.0,1984-12-01,675.0,679.0,1.0,999.0,999.0,33.0,0.0,35793.0,56.6,99.0,f,18000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,5.0,-1.0,16607.0,65.5,0.0,0.0,,-1.0,-1.0,-1.0,6.0,10.0,999.0,2.0,999.0,-1.0,-1.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.0,,-1.0,-1.0,-1.0,-1.0,40.0,0.0,0.0,-1.0,43210.0,48200.0,-1.0,0,10.0,1,1,1,1,1,0,1
19425.0,19425.0,60.0,22.95,547.05,f,f1,rent,55000.0,verified,2013-02-01,Fully Paid,debt_consolidation,23.89,0.0,2002-12-01,670.0,674.0,0.0,999.0,999.0,10.0,0.0,6125.0,83.9,46.0,f,19425.0,0.0,999.0,individual,,,,0.0,0.0,41428.0,,7300.0,11.0,4143.0,0.0,100.1,0.0,0.0,124.0,119.0,17.0,5.0,0.0,68.0,999.0,10.0,999.0,0.0,2.0,4.0,2.0,4.0,38.0,4.0,6.0,4.0,10.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,50272.0,41428.0,3400.0,42972.0,0,10.0,1,1,1,1,1,0,0
3000.0,3000.0,36.0,12.39,100.21,c,c1,rent,35000.0,not verified,2015-01-01,Fully Paid,debt_consolidation,23.08,1.0,2002-08-01,665.0,669.0,1.0,9.0,999.0,13.0,0.0,5766.0,33.7,18.0,f,3000.0,0.0,999.0,individual,,,,0.0,0.0,15102.0,,17100.0,4.0,1162.0,4795.0,45.5,0.0,0.0,149.0,114.0,4.0,4.0,0.0,51.0,48.0,4.0,9.0,0.0,5.0,8.0,5.0,6.0,5.0,11.0,13.0,8.0,13.0,0.0,0.0,0.0,2.0,88.2,40.0,0.0,0.0,32529.0,15102.0,8800.0,15429.0,0,5.0,0,1,0,0,1,0,0
6000.0,6000.0,36.0,15.61,209.79,d,d1,rent,65000.0,source verified,2015-10-01,Fully Paid,debt_consolidation,17.73,0.0,2002-06-01,735.0,739.0,2.0,999.0,999.0,13.0,0.0,5453.0,23.4,30.0,w,6000.0,0.0,999.0,individual,,,,0.0,0.0,41745.0,,15700.0,10.0,3795.0,10247.0,23.4,0.0,0.0,159.0,160.0,5.0,3.0,3.0,5.0,999.0,4.0,999.0,0.0,4.0,4.0,6.0,9.0,15.0,7.0,12.0,4.0,13.0,0.0,0.0,0.0,7.0,100.0,40.0,0.0,0.0,57971.0,41745.0,15700.0,42271.0,0,6.0,1,1,1,1,1,0,0
20000.0,20000.0,36.0,11.99,664.2,b,b3,rent,96000.0,verified,2014-04-01,Fully Paid,credit_card,16.76,1.0,2007-02-01,660.0,664.0,0.0,6.0,999.0,13.0,0.0,21403.0,56.6,15.0,w,20000.0,0.0,999.0,individual,,,,0.0,0.0,22447.0,,37800.0,7.0,1727.0,12797.0,55.6,0.0,0.0,72.0,86.0,5.0,5.0,0.0,10.0,6.0,,6.0,0.0,5.0,9.0,6.0,7.0,2.0,11.0,13.0,9.0,13.0,0.0,0.0,0.0,2.0,93.3,50.0,0.0,0.0,77830.0,22447.0,28800.0,40030.0,0,8.0,0,1,0,0,1,0,0
18000.0,18000.0,36.0,18.85,658.45,d,d3,rent,100000.0,source verified,2013-09-01,Charged Off,debt_consolidation,7.51,0.0,1994-03-01,660.0,664.0,1.0,72.0,999.0,10.0,0.0,15286.0,85.4,15.0,f,13666.61,0.0,999.0,individual,,,,0.0,0.0,15286.0,,17900.0,4.0,1698.0,1230.0,88.1,0.0,0.0,90.0,237.0,5.0,5.0,0.0,5.0,999.0,5.0,999.0,0.0,5.0,7.0,5.0,9.0,1.0,10.0,14.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,17900.0,15286.0,10300.0,0.0,1,6.0,0,1,1,1,1,0,0
16475.0,16475.0,36.0,14.47,566.85,c,c2,mortgage,109000.0,not verified,2013-12-01,Fully Paid,debt_consolidation,15.94,1.0,1989-01-01,700.0,704.0,0.0,17.0,999.0,15.0,0.0,6828.0,79.0,39.0,f,16475.0,0.0,69.0,individual,,,,0.0,0.0,146585.0,,8640.0,5.0,12215.0,400.0,88.0,0.0,0.0,151.0,299.0,17.0,11.0,1.0,41.0,45.0,,17.0,1.0,1.0,7.0,6.0,7.0,16.0,7.0,22.0,7.0,12.0,,0.0,0.0,1.0,82.0,1.0,0.0,0.0,171680.0,60151.0,400.0,67739.0,0,10.0,0,1,0,0,0,0,0
20000.0,20000.0,36.0,8.19,628.49,a,a5,mortgage,80000.0,source verified,2014-11-01,Fully Paid,debt_consolidation,13.43,0.0,1994-12-01,725.0,729.0,0.0,999.0,999.0,10.0,0.0,15238.0,44.2,32.0,w,20000.0,0.0,999.0,individual,,,,0.0,0.0,292701.0,,34500.0,5.0,29270.0,10506.0,49.0,0.0,0.0,148.0,238.0,18.0,7.0,5.0,28.0,999.0,7.0,999.0,0.0,3.0,6.0,4.0,5.0,16.0,7.0,11.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,319265.0,24767.0,20600.0,13165.0,0,10.0,1,1,1,1,1,0,0
7200.0,7200.0,36.0,13.33,243.75,c,c3,rent,25000.0,verified,2015-05-01,Charged Off,other,29.62,0.0,1999-12-01,695.0,699.0,0.0,999.0,999.0,22.0,0.0,24787.0,97.2,36.0,f,1184.47,0.0,999.0,individual,,,,0.0,0.0,213169.0,,25500.0,5.0,9690.0,646.0,97.4,0.0,0.0,116.0,184.0,24.0,8.0,2.0,35.0,999.0,22.0,999.0,0.0,2.0,3.0,2.0,4.0,28.0,3.0,6.0,3.0,22.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,192970.0,213169.0,25000.0,167470.0,1,0.0,1,1,1,1,1,0,0
25475.0,25475.0,60.0,24.89,746.09,f,f4,mortgage,65000.0,verified,2013-09-01,Fully Paid,small_business,22.32,0.0,2005-04-01,675.0,679.0,1.0,26.0,999.0,8.0,0.0,8936.0,78.4,23.0,f,25475.0,0.0,999.0,individual,,,,0.0,0.0,228588.0,,11400.0,0.0,28574.0,0.0,105.1,0.0,0.0,83.0,102.0,32.0,32.0,4.0,86.0,999.0,4.0,999.0,0.0,3.0,4.0,3.0,10.0,4.0,5.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0,95.0,100.0,0.0,0.0,269932.0,40870.0,5900.0,0.0,0,4.0,0,1,1,1,1,0,0
25000.0,25000.0,36.0,13.68,850.57,c,c1,rent,80000.0,verified,2013-09-01,Fully Paid,debt_consolidation,15.39,0.0,2006-05-01,695.0,699.0,0.0,999.0,999.0,8.0,0.0,16514.0,57.3,20.0,f,25000.0,0.0,999.0,individual,,,,0.0,0.0,43671.0,,28809.0,3.0,5459.0,3350.0,80.1,0.0,0.0,88.0,85.0,2.0,2.0,0.0,61.0,999.0,9.0,999.0,0.0,3.0,5.0,3.0,8.0,6.0,6.0,14.0,5.0,8.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,61885.0,43671.0,16809.0,33076.0,0,3.0,1,1,1,1,1,0,0
12000.0,12000.0,36.0,13.67,408.22,b,b5,mortgage,131000.0,not verified,2013-11-01,Fully Paid,debt_consolidation,21.07,0.0,1999-02-01,680.0,684.0,1.0,26.0,999.0,15.0,0.0,13932.0,88.7,40.0,f,12000.0,0.0,41.0,individual,,,,0.0,0.0,242458.0,,15700.0,11.0,17318.0,1396.0,87.9,0.0,0.0,125.0,150.0,5.0,5.0,7.0,5.0,26.0,5.0,26.0,4.0,4.0,5.0,4.0,11.0,17.0,7.0,15.0,5.0,15.0,0.0,0.0,0.0,4.0,78.4,75.0,0.0,0.0,278651.0,99989.0,11500.0,102909.0,0,10.0,0,1,0,0,0,0,0
30000.0,30000.0,36.0,7.9,938.71,a,a4,rent,108229.0,verified,2014-05-01,Fully Paid,debt_consolidation,29.02,0.0,2002-08-01,715.0,719.0,1.0,999.0,999.0,11.0,0.0,12399.0,51.9,41.0,w,30000.0,0.0,999.0,individual,,,,0.0,0.0,71971.0,,23900.0,5.0,7197.0,9480.0,50.4,0.0,0.0,140.0,130.0,7.0,2.0,0.0,7.0,999.0,2.0,999.0,0.0,2.0,3.0,2.0,15.0,20.0,3.0,20.0,3.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,100652.0,71971.0,19100.0,60656.0,0,3.0,1,1,1,1,1,0,0
10000.0,10000.0,36.0,7.89,312.86,a,a5,rent,70000.0,source verified,2015-11-01,Charged Off,credit_card,22.58,0.0,2001-03-01,680.0,684.0,1.0,42.0,999.0,14.0,0.0,11777.0,44.8,34.0,w,3611.35,0.0,999.0,individual,,,,0.0,1182.0,40920.0,,26300.0,4.0,3148.0,3384.0,76.5,0.0,0.0,176.0,176.0,3.0,3.0,0.0,17.0,999.0,1.0,42.0,0.0,5.0,5.0,5.0,11.0,8.0,12.0,26.0,6.0,14.0,0.0,0.0,0.0,1.0,85.3,60.0,0.0,0.0,94465.0,40920.0,14400.0,68165.0,1,2.0,0,1,1,0,1,0,0
12000.0,12000.0,36.0,17.86,432.99,d,d5,mortgage,114000.0,verified,2015-05-01,Fully Paid,home_improvement,20.61,0.0,2004-10-01,710.0,714.0,0.0,999.0,999.0,9.0,0.0,8002.0,80.0,23.0,f,12000.0,0.0,999.0,individual,,,,0.0,0.0,163722.0,,10000.0,10.0,18191.0,0.0,100.0,0.0,0.0,120.0,127.0,22.0,2.0,2.0,127.0,999.0,2.0,999.0,0.0,1.0,1.0,1.0,1.0,14.0,2.0,6.0,1.0,9.0,0.0,0.0,0.0,6.0,100.0,100.0,0.0,0.0,205295.0,127267.0,8000.0,130495.0,0,5.0,1,1,1,1,1,0,0
16000.0,16000.0,36.0,16.29,564.81,d,d2,mortgage,72000.0,verified,2014-08-01,Charged Off,debt_consolidation,18.42,0.0,1988-08-01,690.0,694.0,3.0,999.0,999.0,8.0,0.0,12710.0,63.2,11.0,f,7471.15,0.0,999.0,individual,,,,0.0,0.0,47435.0,,20100.0,4.0,5929.0,2451.0,76.2,0.0,0.0,64.0,312.0,2.0,2.0,0.0,15.0,999.0,2.0,999.0,0.0,3.0,5.0,3.0,3.0,4.0,6.0,7.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,63535.0,47435.0,10300.0,43435.0,1,10.0,1,1,1,1,1,0,0
20000.0,20000.0,36.0,12.29,667.06,c,c1,mortgage,156000.0,not verified,2015-07-01,Fully Paid,debt_consolidation,30.2,0.0,1993-11-01,685.0,689.0,3.0,48.0,999.0,18.0,0.0,65248.0,89.0,40.0,f,20000.0,0.0,999.0,individual,,,,0.0,0.0,272992.0,,73300.0,11.0,16058.0,1750.0,95.2,0.0,0.0,144.0,260.0,7.0,3.0,3.0,7.0,999.0,0.0,48.0,0.0,4.0,8.0,5.0,9.0,15.0,10.0,22.0,8.0,18.0,0.0,0.0,0.0,6.0,97.5,60.0,0.0,0.0,354189.0,142644.0,36600.0,108889.0,0,0.0,0,1,1,0,1,0,0
24000.0,24000.0,36.0,7.89,750.86,a,a5,rent,150000.0,source verified,2015-06-01,Fully Paid,debt_consolidation,7.35,1.0,1991-02-01,670.0,674.0,0.0,9.0,999.0,5.0,0.0,13935.0,37.5,24.0,w,24000.0,0.0,999.0,individual,,,,0.0,1847.0,154140.0,,37200.0,1.0,30828.0,23265.0,37.5,0.0,0.0,85.0,291.0,32.0,16.0,8.0,32.0,76.0,18.0,57.0,0.0,1.0,1.0,3.0,10.0,3.0,3.0,13.0,1.0,5.0,0.0,0.0,0.0,0.0,87.5,33.3,0.0,0.0,193200.0,27331.0,37200.0,21000.0,0,6.0,0,1,0,0,1,0,0
